ticket,strategy,direction,open_time,close_time,open_price,close_price,lots,sl,tp,profit,close_reason,regime
322,QUANT,SELL,2026-06-17 16:00:00,2026-06-17 20:00:00,2639.5699999999997,2643.86,0.01,2659.0367857142855,2600.726428571428,-42.900000000004184,TIME,RANGE
321,ORB,SELL,2026-06-17 11:00:00,2026-06-17 23:00:00,2662.4599999999996,2644.78,0.01,2691.2200000000003,2620.0299999999997,176.79999999999382,TIME,RANGE
323,QUANT,SELL,2026-06-17 20:00:00,2026-06-18 00:00:00,2643.83,2646.2,0.01,2666.137142857143,2599.305714285714,-23.69999999999891,TIME,RANGE
324,QUANT,BUY,2026-06-18 08:00:00,2026-06-18 12:00:00,2656.2000000000003,2660.88,0.01,2648.548928571429,2671.412142857143,46.79999999999836,TIME,RANGE
325,ORB,BUY,2026-06-18 10:00:00,2026-06-18 14:00:00,2664.6200000000003,2680.59,0.01,2650.21,2680.59,159.699999999998,TP,RANGE
326,QUANT,BUY,2026-06-18 19:00:00,2026-06-18 23:00:00,2661.88,2668.08,0.01,2648.4957142857143,2688.558571428571,61.99999999999818,TIME,RANGE
327,QUANT,BUY,2026-06-19 01:00:00,2026-06-19 05:00:00,2667.23,2660.46,0.01,2655.1485714285714,2691.3028571428567,-67.69999999999982,TIME,RANGE
328,QUANT,BUY,2026-06-22 09:00:00,2026-06-22 10:00:00,2633.8500000000004,2624.471785714286,0.01,2624.471785714286,2652.516428571429,-93.78214285714421,SL,RANGE
329,ORB,BUY,2026-06-22 09:00:00,2026-06-22 11:00:00,2633.8500000000004,2621.2999999999997,0.01,2621.2999999999997,2646.140000000001,-125.50000000000637,SL,RANGE
331,ORB,BUY,2026-06-23 09:00:00,2026-06-23 10:00:00,2614.02,2610.5899999999997,0.01,2610.5899999999997,2620.4300000000003,-34.30000000000291,SL,RANGE
330,QUANT,BUY,2026-06-23 08:00:00,2026-06-23 11:00:00,2611.3500000000004,2629.6178571428572,0.01,2602.1710714285714,2629.6178571428572,182.67857142856883,TP,RANGE
332,QUANT,BUY,2026-06-23 11:00:00,2026-06-23 15:00:00,2631.8500000000004,2623.68,0.01,2621.1657142857143,2653.1285714285714,-81.70000000000528,TIME,RANGE
334,QUANT,BUY,2026-06-23 15:00:00,2026-06-23 16:00:00,2623.71,2612.635714285714,0.01,2612.635714285714,2645.7685714285712,-110.74285714285907,SL,RANGE
333,ORB,SELL,2026-06-23 14:00:00,2026-06-23 18:00:00,2626.37,2603.0000000000005,0.01,2638.76,2603.0000000000005,233.69999999999436,TP,RANGE
335,QUANT,SELL,2026-06-23 18:00:00,2026-06-23 20:00:00,2596.0699999999997,2609.9985714285713,0.01,2609.9985714285713,2568.302857142857,-139.28571428571558,SL,RANGE
336,QUANT,BUY,2026-06-24 04:00:00,2026-06-24 08:00:00,2620.0,2646.63,0.01,2605.2828571428568,2649.344285714286,266.3000000000011,TIME,RANGE
337,QUANT,BUY,2026-06-24 08:00:00,2026-06-24 12:00:00,2646.6600000000003,2645.26,0.01,2632.7314285714288,2674.4271428571433,-14.00000000000091,TIME,RANGE
339,QUANT,BUY,2026-06-24 13:00:00,2026-06-24 17:00:00,2644.86,2650.98,0.01,2633.000357142857,2668.489285714286,61.19999999999891,TIME,RANGE
338,ORB,BUY,2026-06-24 09:00:00,2026-06-24 21:00:00,2648.8,2647.24,0.01,2631.85,2681.4900000000002,-15.600000000004002,TIME,RANGE
341,QUANT,SELL,2026-06-25 12:00:00,2026-06-25 14:00:00,2631.7099999999996,2642.243214285714,0.01,2642.243214285714,2610.733571428571,-105.33214285714621,SL,RANGE
340,ORB,BUY,2026-06-25 09:00:00,2026-06-25 15:00:00,2632.02,2665.1900000000005,0.01,2609.6499999999996,2665.1900000000005,331.7000000000052,TP,RANGE
342,QUANT,BUY,2026-06-25 14:00:00,2026-06-25 18:00:00,2653.2000000000003,2653.51,0.01,2640.827142857143,2677.855714285715,3.0999999999994543,TIME,RANGE
343,QUANT,BUY,2026-06-25 19:00:00,2026-06-25 23:00:00,2658.75,2649.99,0.01,2643.3149999999996,2689.53,-87.60000000000218,TIME,RANGE
344,QUANT,SELL,2026-06-26 00:00:00,2026-06-26 04:00:00,2644.81,2644.78,0.01,2658.3357142857144,2617.8485714285716,0.2999999999974534,TIME,RANGE
345,QUANT,SELL,2026-06-26 04:00:00,2026-06-26 08:00:00,2644.75,2622.2671428571434,0.01,2656.0364285714286,2622.2671428571434,224.82857142856574,TP,RANGE
346,ORB,BUY,2026-06-26 09:00:00,2026-06-26 11:00:00,2644.34,2677.19,0.01,2620.33,2677.19,328.49999999999915,TP,RANGE
347,QUANT,BUY,2026-06-26 10:00:00,2026-06-26 14:00:00,2655.44,2667.66,0.01,2641.787857142857,2682.6542857142854,122.199999999998,TIME,RANGE
348,ORB,SELL,2026-06-26 14:00:00,2026-06-26 18:00:00,2667.6299999999997,2643.0200000000004,0.01,2682.13,2643.0200000000004,246.09999999999218,TP,RANGE
349,QUANT,BUY,2026-06-26 16:00:00,2026-06-26 18:00:00,2660.13,2641.930714285714,0.01,2641.930714285714,2696.4385714285713,-181.99285714285907,SL,RANGE
350,QUANT,SELL,2026-06-26 19:00:00,2026-06-26 23:00:00,2625.1099999999997,2614.42,0.01,2654.5914285714284,2566.2371428571428,106.899999999996,TIME,RANGE
351,ORB,BUY,2026-06-29 09:00:00,2026-06-29 14:00:00,2620.3,2611.48,0.01,2611.48,2631.649999999999,-88.20000000000164,SL,RANGE
352,QUANT,SELL,2026-06-29 12:00:00,2026-06-29 16:00:00,2613.64,2604.78,0.01,2623.6310714285714,2593.747857142857,88.59999999999673,TIME,RANGE
353,QUANT,SELL,2026-06-29 16:00:00,2026-06-29 20:00:00,2604.75,2600.24,0.01,2615.974285714286,2582.3914285714286,45.10000000000218,TIME,RANGE
354,ORB,BUY,2026-06-30 10:00:00,2026-06-30 11:00:00,2613.51,2619.6200000000003,0.01,2604.7799999999997,2619.6200000000003,61.10000000000127,TP,RANGE
355,QUANT,BUY,2026-06-30 11:00:00,2026-06-30 15:00:00,2618.8300000000004,2625.85,0.01,2611.8678571428572,2632.6642857142856,70.19999999999527,TIME,RANGE
357,ORB,BUY,2026-06-30 15:00:00,2026-06-30 16:00:00,2625.88,2633.35,0.01,2616.64,2633.35,74.699999999998,TP,RANGE
356,QUANT,BUY,2026-06-30 15:00:00,2026-06-30 18:00:00,2625.88,2643.423571428571,0.01,2617.0632142857144,2643.423571428571,175.43571428570885,TP,RANGE
358,QUANT,BUY,2026-06-30 18:00:00,2026-06-30 20:00:00,2659.46,2647.270357142857,0.01,2647.270357142857,2683.7492857142856,-121.89642857143099,SL,RANGE
359,QUANT,BUY,2026-07-01 09:00:00,2026-07-01 12:00:00,2645.6400000000003,2632.858928571429,0.01,2632.858928571429,2671.1121428571428,-127.81071428571522,SL,RANGE
360,QUANT,BUY,2026-07-02 04:00:00,2026-07-02 05:00:00,2635.0800000000004,2626.6607142857147,0.01,2626.6607142857147,2651.8285714285716,-84.19285714285706,SL,RANGE
361,QUANT,SELL,2026-07-03 10:00:00,2026-07-03 14:00:00,2638.0699999999997,2649.3596428571427,0.01,2649.3596428571427,2615.5807142857143,-112.89642857143008,SL,RANGE
362,ORB,SELL,2026-07-03 10:00:00,2026-07-03 15:00:00,2638.0699999999997,2664.52,0.01,2664.52,2589.32,-264.50000000000273,SL,RANGE
363,ORB,SELL,2026-07-06 09:00:00,2026-07-06 11:00:00,2618.85,2598.6800000000003,0.01,2639.63,2598.6800000000003,201.69999999999618,TP,RANGE
364,QUANT,SELL,2026-07-06 10:00:00,2026-07-06 11:00:00,2614.74,2593.3007142857145,0.01,2625.5046428571427,2593.3007142857145,214.39285714285234,TP,RANGE
365,QUANT,SELL,2026-07-06 12:00:00,2026-07-06 15:00:00,2598.0899999999997,2611.0125,0.01,2611.0125,2572.335,-129.22500000000127,SL,RANGE
366,ORB,BUY,2026-07-06 14:00:00,2026-07-06 15:00:00,2606.98,2622.9699999999993,0.01,2597.87,2622.9699999999993,159.89999999999327,TP,RANGE
367,QUANT,SELL,2026-07-06 16:00:00,2026-07-06 20:00:00,2604.0699999999997,2580.89,0.01,2621.360714285714,2569.5785714285716,231.79999999999836,TIME,RANGE
368,QUANT,SELL,2026-07-06 20:00:00,2026-07-07 00:00:00,2580.8599999999997,2574.61,0.01,2602.4621428571427,2537.7457142857143,62.49999999999545,TIME,RANGE
369,QUANT,SELL,2026-07-07 11:00:00,2026-07-07 14:00:00,2592.6299999999997,2605.4132142857143,0.01,2605.4132142857143,2567.153571428571,-127.83214285714621,SL,RANGE
370,ORB,SELL,2026-07-07 11:00:00,2026-07-07 15:00:00,2592.6299999999997,2607.26,0.01,2607.26,2572.1399999999994,-146.30000000000564,SL,RANGE
371,QUANT,BUY,2026-07-08 14:00:00,2026-07-08 16:00:00,2666.13,2651.145,0.01,2651.145,2696.0099999999998,-149.85000000000127,SL,RANGE
373,ORB,SELL,2026-07-09 09:00:00,2026-07-09 12:00:00,2639.95,2619.7400000000002,0.01,2656.78,2619.7400000000002,202.09999999999582,TP,RANGE
372,QUANT,SELL,2026-07-09 09:00:00,2026-07-09 13:00:00,2639.95,2620.34,0.01,2650.9439285714284,2618.052142857143,196.09999999999673,TIME,RANGE
374,QUANT,SELL,2026-07-09 14:00:00,2026-07-09 16:00:00,2619.45,2591.5564285714286,0.01,2633.4417857142857,2591.5564285714286,278.9357142857125,TP,RANGE
375,ORB,BUY,2026-07-09 15:00:00,2026-07-09 16:00:00,2622.38,2618.9433214285714,0.01,2618.9433214285714,2628.0367142857135,-34.36678571428729,SL,RANGE
377,ORB,SELL,2026-07-09 16:00:00,2026-07-09 17:00:00,2599.49,2593.8332857142864,0.01,2621.8866785714285,2593.8332857142864,56.56714285713406,TP,RANGE
376,QUANT,SELL,2026-07-09 16:00:00,2026-07-09 20:00:00,2599.49,2578.9,0.01,2616.8171428571427,2564.925714285714,205.8999999999969,TIME,RANGE
378,ORB,BUY,2026-07-10 09:00:00,2026-07-10 11:00:00,2602.1000000000004,2585.66,0.01,2585.66,2627.19,-164.4000000000051,SL,RANGE
379,QUANT,BUY,2026-07-13 08:00:00,2026-07-13 11:00:00,2624.07,2616.0589285714286,0.01,2616.0589285714286,2640.0021428571426,-80.1107142857154,SL,RANGE
381,QUANT,BUY,2026-07-13 13:00:00,2026-07-13 15:00:00,2616.7900000000004,2602.596785714286,0.01,2602.596785714286,2645.0864285714288,-141.93214285714475,SL,RANGE
380,ORB,SELL,2026-07-13 11:00:00,2026-07-13 16:00:00,2608.1,2628.8,0.01,2628.8,2573.5699999999997,-207.00000000000273,SL,RANGE
382,QUANT,SELL,2026-07-14 03:00:00,2026-07-14 07:00:00,2614.8599999999997,2615.31,0.01,2630.3614285714284,2583.9471428571424,-4.5000000000027285,TIME,RANGE
383,QUANT,SELL,2026-07-14 11:00:00,2026-07-14 12:00:00,2610.6699999999996,2618.2225,0.01,2618.2225,2595.6549999999997,-75.52500000000236,SL,RANGE
384,QUANT,BUY,2026-07-14 12:00:00,2026-07-14 16:00:00,2617.94,2611.63,0.01,2609.7371428571428,2634.255714285714,-63.099999999999454,TIME,RANGE
385,QUANT,SELL,2026-07-15 09:00:00,2026-07-15 12:00:00,2603.79,2584.414285714286,0.01,2613.5228571428574,2584.414285714286,193.75714285713912,TP,RANGE
387,QUANT,SELL,2026-07-15 15:00:00,2026-07-15 17:00:00,2583.18,2597.585357142857,0.01,2597.585357142857,2554.459285714286,-144.05357142857156,SL,RANGE
386,ORB,SELL,2026-07-15 11:00:00,2026-07-15 20:00:00,2592.1699999999996,2572.8199999999997,0.01,2606.44,2572.8199999999997,193.4999999999991,TP,RANGE
388,QUANT,SELL,2026-07-15 20:00:00,2026-07-16 00:00:00,2558.18,2553.92,0.01,2579.130714285714,2516.3685714285716,42.599999999997635,TIME,RANGE
389,ORB,BUY,2026-07-16 10:00:00,2026-07-16 13:00:00,2562.5600000000004,2568.7100000000005,0.01,2556.93,2568.7100000000005,61.50000000000091,TP,RANGE
390,QUANT,BUY,2026-07-16 14:00:00,2026-07-16 15:00:00,2590.76,2580.8535714285713,0.01,2580.8535714285713,2610.482857142857,-99.06428571428933,SL,RANGE
392,QUANT,BUY,2026-07-16 18:00:00,2026-07-16 19:00:00,2595.6400000000003,2584.1628571428573,0.01,2584.1628571428573,2618.5042857142857,-114.77142857143008,SL,RANGE
391,ORB,BUY,2026-07-16 14:00:00,2026-07-17 02:00:00,2590.76,2592.93,0.01,2562.18,2621.89,21.69999999999618,TIME,RANGE
394,QUANT,BUY,2026-07-17 16:00:00,2026-07-17 20:00:00,2609.9100000000003,2604.77,0.01,2594.4375,2640.7650000000003,-51.400000000003274,TIME,RANGE
393,ORB,BUY,2026-07-17 09:00:00,2026-07-17 21:00:00,2605.4100000000003,2604.82,0.01,2587.22,2638.3,-5.900000000001455,TIME,RANGE
395,QUANT,SELL,2026-07-20 00:00:00,2026-07-20 04:00:00,2597.0299999999997,2592.55,0.01,2609.995357142857,2571.1892857142857,44.799999999995634,TIME,RANGE
396,QUANT,BUY,2026-07-20 08:00:00,2026-07-20 12:00:00,2603.1000000000004,2620.131428571429,0.01,2594.539285714286,2620.131428571429,170.31428571428478,TP,RANGE
398,QUANT,BUY,2026-07-20 12:00:00,2026-07-20 15:00:00,2629.71,2617.996071428571,0.01,2617.996071428571,2653.047857142857,-117.13928571428823,SL,RANGE
399,QUANT,BUY,2026-07-20 16:00:00,2026-07-20 19:00:00,2613.26,2599.3753571428574,0.01,2599.3753571428574,2640.9392857142857,-138.84642857142808,SL,RANGE
397,ORB,BUY,2026-07-20 09:00:00,2026-07-20 21:00:00,2610.15,2611.78,0.01,2593.37,2636.8,16.30000000000109,TIME,RANGE
400,QUANT,BUY,2026-07-21 05:00:00,2026-07-21 09:00:00,2619.77,2629.21,0.01,2608.658214285714,2641.903571428571,94.40000000000055,TIME,RANGE
401,QUANT,SELL,2026-07-21 16:00:00,2026-07-21 20:00:00,2609.12,2591.37,0.01,2622.782857142857,2581.884285714286,177.5,TIME,RANGE
402,ORB,BUY,2026-07-22 09:00:00,2026-07-22 14:00:00,2585.9,2610.75,0.01,2572.9399999999996,2610.75,248.4999999999991,TP,RANGE
403,QUANT,BUY,2026-07-22 12:00:00,2026-07-22 16:00:00,2605.86,2619.57,0.01,2594.056071428571,2629.377857142857,137.10000000000036,TIME,RANGE
404,QUANT,BUY,2026-07-22 16:00:00,2026-07-22 20:00:00,2619.6000000000004,2612.3,0.01,2606.974285714286,2644.761428571429,-73.00000000000182,TIME,RANGE
405,QUANT,BUY,2026-07-23 09:00:00,2026-07-23 11:00:00,2629.6000000000004,2644.4757142857147,0.02,2622.117142857143,2644.4757142857147,297.5142857142873,TP,RANGE
406,ORB,BUY,2026-07-23 09:00:00,2026-07-23 11:00:00,2629.6000000000004,2648.77,0.02,2618.39,2648.77,383.39999999999236,TP,RANGE
408,QUANT,BUY,2026-07-23 17:00:00,2026-07-23 21:00:00,2652.5,2651.78,0.01,2637.2342857142853,2682.9414285714283,-7.199999999997999,TIME,RANGE
407,ORB,SELL,2026-07-23 15:00:00,2026-07-24 03:00:00,2640.5099999999998,2651.51,0.01,2661.19,2616.58,-110.00000000000455,TIME,RANGE
409,QUANT,BUY,2026-07-27 08:00:00,2026-07-27 12:00:00,2654.9900000000002,2659.73,0.01,2642.6042857142857,2679.671428571429,47.39999999999782,TIME,RANGE
410,ORB,BUY,2026-07-27 10:00:00,2026-07-27 16:00:00,2659.76,2684.0500000000006,0.01,2644.1699999999996,2684.0500000000006,242.90000000000418,TP,RANGE
411,QUANT,BUY,2026-07-27 15:00:00,2026-07-27 17:00:00,2673.36,2701.605,0.01,2659.1924999999997,2701.605,282.4499999999989,TP,RANGE
412,QUANT,BUY,2026-07-27 17:00:00,2026-07-27 21:00:00,2700.21,2705.49,0.01,2682.115714285714,2736.3085714285717,52.79999999999745,TIME,RANGE
